subjectID,time_start_time_trial,time_end_time_trial,workerID,totalSequence,opposite_ans,rotation,correct_ans,thirds,time_diff_time_trial,chart_type,log_error,log_opposite,judged_true,ans_percentage_diff,ans_trial,thirds_given,ans_trial_opposite,Given_Pie_Chart_1,Correct_Pie_Chart_1,Given_Pie_Chart_2,Correct_Pie_Chart_2,Pie_Chart_Multiple_Choice_1,Multiple_Choice_Pie_Order_1,Given_Donut_Chart_1,Correct_Donut_Chart_1,Given_Donut_Chart_2,Correct_Donut_Chart_2,Donut_Chart_Multiple_Choice_1,Given_Arc_Length_Intro_1,Correct_Arc_Length_Intro_1,Given_Arc_Length_Intro_2,Correct_Arc_Length_Intro_2,Given_Pie_Angle_Intro_1,Correct_Pie_Angle_Intro_1,Given_Pie_Angle_Intro_2,Correct_Pie_Angle_Intro_2,Given_Donut_Angle_Intro_1,Correct_Donut_Angle_Intro_1,Given_Donut_Angle_Intro_2,Correct_Donut_Angle_Intro_2,Given_Area_Intro_1,Correct_Area_Intro_1,Given_Area_Intro_2,Correct_Area_Intro_2,Given_Pie_Chart_3,Correct_Pie_Chart_3,Given_Pie_Chart_4,Correct_Pie_Chart_4,Pie_Chart_Multiplle_Choice_2,Multiple_Choice_Pie_Order_2,Given_Donut_Chart_3,Correct_Donut_Chart_3,Given_Donut_Chart_4,Correct_Donut_Chart_4,Donut_Chart_Multiple_Choice_2,age,browser,browserVersion,degree,monitor,screenWidth,screenHeight,sex,windowHeight,windowWidth
75,1440000357288,1440000359538,4CC4AF,41,18,252.8460371,82,large,2250,Donut Chart,3.599912842,3.599912842,-12,-0.1463414634,70,large,70,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000359539,1440000360941,4CC4AF,42,13,150.6538693,87,large,1402,Donut Angle Chart,6.068778278,6.068778278,-67,-0.7701149425,20,small,20,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000360942,1440000362258,4CC4AF,43,33,89.50041217,67,large,1316,Arc-Length Chart,4.098032083,4.098032083,-17,-0.2537313433,50,medium,50,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000362259,1440000363667,4CC4AF,44,38,208.650984,62,medium,1408,Pie Chart,2.832890014,2.832890014,-7,-0.1129032258,55,medium,55,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000363668,1440000365055,4CC4AF,45,20,287.339723,80,large,1387,Area Chart,3.918863237,3.918863237,-15,-0.1875,65,medium,65,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000365056,1440000366606,4CC4AF,46,18,333.1577177,82,large,1550,Arc-Length Chart,3.599912842,3.599912842,-12,-0.1463414634,70,large,70,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000366607,1440000368781,4CC4AF,47,39,262.0276856,61,medium,2174,Donut Chart,0.1699250014,0.1699250014,-1,-0.01639344262,60,medium,60,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000368782,1440000370464,4CC4AF,48,59,103.03888,41,medium,1682,Pie Angle Chart,0.1699250014,0.1699250014,-1,-0.0243902439,40,medium,40,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000370465,1440000372669,4CC4AF,49,57,198.1596119,43,medium,2204,Pie Angle Chart,1.64385619,1.64385619,-3,-0.06976744186,40,medium,40,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000372670,1440000374037,4CC4AF,50,68,121.3267495,32,small,1367,Arc-Length Chart,1.087462841,1.087462841,-2,-0.0625,30,small,30,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000374038,1440000375406,4CC4AF,51,24,130.5634927,76,large,1368,Pie Angle Chart,5.675957033,5.675957033,-51,-0.6710526316,25,small,25,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000375407,1440000377210,4CC4AF,52,87,17.64680045,13,small,1803,Donut Angle Chart,1.64385619,1.64385619,-3,-0.2307692308,10,small,10,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000377211,1440000379672,4CC4AF,53,75,278.0147214,25,small,2461,Pie Angle Chart,0.1699250014,0.1699250014,-1,-0.04,24,small,24,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000379674,1440000381604,4CC4AF,54,86,326.7660769,14,small,1930,Pie Chart,-3,-3,0,0,14,small,14,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000381605,1440000383254,4CC4AF,55,43,174.8692202,57,medium,1649,Area Chart,3.820178962,3.820178962,-14,-0.2456140351,43,medium,43,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000383255,1440000386017,4CC4AF,56,34,5.862319591,66,medium,2762,Arc-Length Chart,2.832890014,2.832890014,-7,-0.1060606061,59,medium,59,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000386018,1440000388881,4CC4AF,57,97,245.6578376,3,small,2863,Donut Angle Chart,1.64385619,1.64385619,3,1,6,small,6,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000388883,1440000390548,4CC4AF,58,30,68.58480343,70,large,1665,Donut Chart,3.339850003,3.339850003,-10,-0.1428571429,60,medium,60,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000390549,1440000392992,4CC4AF,59,89,3.809959721,11,small,2443,Donut Angle Chart,2.044394119,2.044394119,4,0.3636363636,15,small,15,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000392993,1440000396224,4CC4AF,60,44,254.801828,56,medium,3231,Area Chart,1.64385619,1.64385619,3,0.05357142857,59,medium,59,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000396225,1440000398026,4CC4AF,61,94,92.52904524,6,small,1801,Pie Chart,2.832890014,2.832890014,7,1.166666667,13,small,13,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000398027,1440000400635,4CC4AF,62,8,89.304095,92,large,2608,Area Chart,1.087462841,1.087462841,-2,-0.02173913043,90,large,90,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000400637,1440000402189,4CC4AF,63,22,227.1580325,78,large,1552,Donut Angle Chart,5.588714636,5.588714636,-48,-0.6153846154,30,small,30,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000402190,1440000404174,4CC4AF,64,81,238.9330667,19,small,1984,Pie Angle Chart,2.614709844,2.614709844,6,0.3157894737,25,small,25,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
75,1440000404175,,4CC4AF,65,81,222.3682723,19,small,,Area Chart,2.044394119,2.044394119,-4,-0.2105263158,15,small,15,80,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Arc-Length,1,60,61,40,37,Arc-Length,25-29,Chrome,44,High School,15,1366,728,Male,643,1366
76,1440185902753,1440185918222,2189B9,18,14,269.6146862,86,large,15469,Donut Angle Chart,2.614709844,2.614709844,-6,-0.06976744186,80,large,80,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440185918224,1440185942355,2189B9,19,33,81.50094791,67,large,24131,Donut Chart,-3,-3,0,0,67,large,67,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440185942357,1440185962355,2189B9,20,20,297.5530111,80,large,19998,Arc-Length Chart,2.357552005,2.357552005,-5,-0.0625,75,large,75,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440185962357,1440185979275,2189B9,21,57,96.78822854,43,medium,16918,Pie Angle Chart,2.832890014,2.832890014,-7,-0.1627906977,36,medium,36,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440185979276,1440185991866,2189B9,22,78,178.4222559,22,small,12590,Arc-Length Chart,1.087462841,1.087462841,-2,-0.09090909091,20,small,20,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440185991869,1440186010218,2189B9,23,84,302.6026222,16,small,18349,Area Chart,1.087462841,1.087462841,2,0.125,18,small,18,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186010221,1440186033392,2189B9,24,19,161.8605925,81,large,23171,Arc-Length Chart,0.1699250014,0.1699250014,-1,-0.01234567901,80,large,80,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186033394,1440186056935,2189B9,25,85,188.3566456,15,small,23541,Donut Angle Chart,1.64385619,1.64385619,3,0.2,18,small,18,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186056936,1440186089909,2189B9,26,13,207.0295779,87,large,32973,Pie Angle Chart,2.832890014,2.832890014,-7,-0.08045977011,80,large,80,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186089909,1440186097652,2189B9,27,96,257.2179137,4,small,7743,Pie Angle Chart,3.022367813,3.022367813,8,2,12,small,12,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186097653,1440186115643,2189B9,28,18,166.8089083,82,large,17990,Area Chart,1.087462841,1.087462841,-2,-0.0243902439,80,large,80,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186115644,1440186131243,2189B9,29,84,132.4888343,16,small,15599,Donut Chart,0.1699250014,0.1699250014,-1,-0.0625,15,small,15,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186131243,1440186144715,2189B9,30,94,134.7714159,6,small,13472,Pie Chart,-3,-3,0,0,6,small,6,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186144719,1440186159554,2189B9,31,81,286.6967468,19,small,14835,Donut Chart,2.044394119,2.044394119,-4,-0.2105263158,15,small,15,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186159555,1440186168714,2189B9,32,64,244.9496191,36,medium,9159,Pie Chart,0.1699250014,0.1699250014,-1,-0.02777777778,35,medium,35,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186168716,1440186176306,2189B9,33,18,329.4597518,82,large,7590,Pie Angle Chart,2.832890014,2.832890014,-7,-0.08536585366,75,large,75,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186176308,1440186193081,2189B9,34,48,195.2692304,52,medium,16773,Donut Angle Chart,1.64385619,1.64385619,3,0.05769230769,55,medium,55,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186193083,1440186204143,2189B9,35,24,287.6594388,76,large,11060,Pie Chart,0.1699250014,0.1699250014,-1,-0.01315789474,75,large,75,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186204144,1440186224032,2189B9,36,31,313.8964551,69,large,19888,Pie Chart,2.044394119,2.044394119,-4,-0.05797101449,65,medium,65,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186224034,1440186234184,2189B9,37,49,61.74760848,51,medium,10150,Area Chart,0.1699250014,0.1699250014,-1,-0.01960784314,50,medium,50,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186234186,1440186246775,2189B9,38,68,195.606152,32,small,12589,Donut Chart,2.614709844,2.614709844,6,0.1875,38,medium,38,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186246776,1440186256086,2189B9,39,11,234.592302,89,large,9310,Donut Angle Chart,3.189824559,3.189824559,-9,-0.1011235955,80,large,80,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186256087,1440186276741,2189B9,40,89,90.70848674,11,small,20654,Donut Angle Chart,2.832890014,2.832890014,7,0.6363636364,18,small,18,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186276742,1440186292225,2189B9,41,38,321.8863121,62,medium,15483,Pie Chart,1.64385619,1.64385619,3,0.04838709677,65,medium,65,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186292226,1440186301630,2189B9,42,35,14.26361438,65,medium,9404,Pie Chart,-3,-3,0,0,65,medium,65,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186301631,1440186314614,2189B9,43,62,160.9350467,38,medium,12983,Pie Chart,1.087462841,1.087462841,-2,-0.05263157895,36,medium,36,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186314616,1440186330916,2189B9,44,53,30.01494809,47,medium,16300,Pie Angle Chart,2.832890014,2.832890014,-7,-0.1489361702,40,medium,40,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186330917,1440186340436,2189B9,45,44,128.3909111,56,medium,9519,Area Chart,2.044394119,2.044394119,4,0.07142857143,60,medium,60,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186340438,1440186348908,2189B9,46,86,11.99500652,14,small,8470,Area Chart,0.1699250014,0.1699250014,1,0.07142857143,15,small,15,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186348910,1440186355250,2189B9,47,63,243.4578934,37,medium,6340,Arc-Length Chart,1.087462841,1.087462841,-2,-0.05405405405,35,medium,35,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186355253,1440186377521,2189B9,48,87,53.57322028,13,small,22268,Pie Angle Chart,1.087462841,1.087462841,2,0.1538461538,15,small,15,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186377525,1440186384520,2189B9,49,95,42.10901052,5,small,6995,Donut Angle Chart,1.64385619,1.64385619,3,0.6,8,small,8,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186384521,1440186395992,2189B9,50,51,289.73748,49,medium,11471,Arc-Length Chart,2.044394119,2.044394119,-4,-0.08163265306,45,medium,45,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186395994,1440186403095,2189B9,51,60,8.580681849,40,medium,7101,Pie Angle Chart,1.087462841,1.087462841,-2,-0.05,38,medium,38,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186403096,1440186410704,2189B9,52,34,342.9220492,66,medium,7608,Area Chart,2.044394119,2.044394119,4,0.06060606061,70,large,70,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186410706,1440186421031,2189B9,53,39,241.5626483,61,medium,10325,Donut Chart,2.832890014,2.832890014,7,0.1147540984,68,large,68,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186421033,1440186432063,2189B9,54,30,175.2139116,70,large,11030,Donut Chart,2.044394119,2.044394119,-4,-0.05714285714,66,medium,66,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186432065,1440186439110,2189B9,55,22,102.0569766,78,large,7045,Donut Chart,1.64385619,1.64385619,-3,-0.03846153846,75,large,75,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186439111,1440186444343,2189B9,56,45,85.80250659,55,medium,5232,Arc-Length Chart,2.357552005,2.357552005,-5,-0.09090909091,50,medium,50,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186444345,1440186451622,2189B9,57,75,41.14042595,25,small,7277,Arc-Length Chart,-3,-3,0,0,25,small,25,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186451624,1440186458557,2189B9,58,59,147.2553541,41,medium,6933,Donut Angle Chart,4.400879436,4.400879436,21,0.512195122,62,medium,62,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186458558,1440186468849,2189B9,59,8,23.4591167,92,large,10291,Area Chart,1.087462841,1.087462841,-2,-0.02173913043,90,large,90,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186468850,1440186478916,2189B9,60,63,308.7787549,37,medium,10066,Area Chart,1.64385619,1.64385619,3,0.08108108108,40,medium,40,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
76,1440186478917,1440186487308,2189B9,61,97,202.1498156,3,small,8391,Pie Chart,1.64385619,1.64385619,3,1,6,small,6,62,61,37,37,Angle,2,6,91,8,9,Angle,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,92,91,10,9,Area,1,62,61,38,37,Area,25-29,Chrome,44,Bachelors,21,1920,1018,Male,957,1920
